data_date,biz_top4_ship_total,biz_Rio_ratio,biz_BHP_ratio,biz_FMG_ratio,biz_Vale_ratio,biz_inv_discharge_ratio,biz_util_change,biz_util_MA7,biz_util_MA30,biz_util_trend,biz_ore_daily_return,biz_ore_vol_30d,biz_steel_ore_spread,biz_steel_ore_ratio,biz_profit_change,biz_profit_MA7,biz_scrap_spread,biz_scrap_arrive,biz_arrival_change_7d,biz_au_ship_change_7d
data_date,四大矿山发运总量,Rio占四大矿山比,BHP占四大矿山比,FMG占四大矿山比,Vale占四大矿山比,库存_疏港量比率,产能利用率日度变化,产能利用率MA7,产能利用率MA30,产能利用率趋势,铁矿石日度收益率,铁矿石30日波动率,普钢_铁矿石价差,普钢_铁矿石比价,高炉利润日度变化,高炉利润MA7,废钢铁水价差,废钢到货量,到港量7日变化,澳洲发货7日变化
2024/10/5,131.929993,0.268476,0.155840,0.350944,0.224740,1.000000,0.000000,84.781425,84.107330,1.008015,0.000000,0.006160,3810.570068,41.611423,0.000000,145.500000,53.000000,43.721100,-13.000000,-129.500000
2024/10/6,165.350006,0.149320,0.501784,0.227820,0.121077,1.000000,0.000000,84.947144,84.174332,1.009181,0.000000,0.006099,3810.570068,41.611423,0.000000,183.000000,53.000000,43.721100,-13.000000,-129.500000
2024/10/7,244.460007,0.215536,0.222940,0.155526,0.405997,1.000000,0.000000,85.112854,84.241333,1.010346,0.000000,0.006099,3810.570068,41.611423,0.000000,183.000000,53.000000,43.721100,-13.000000,-129.500000
2024/10/8,166.580002,0.254652,0.103374,0.209749,0.432225,1.000000,0.000000,85.278572,84.308334,1.011508,,0.006205,,,-47.000000,176.285721,9.000000,,-13.000000,-129.500000
2024/10/9,193.789993,0.364054,0.192838,0.239228,0.203880,1.000000,0.000000,85.444283,84.375336,1.012669,,0.006317,3811.020020,37.075539,-20.000000,166.714279,-34.000000,65.617897,-13.000000,-129.500000
2024/10/10,177.380005,0.095276,0.456647,0.112019,0.336058,1.000000,0.000000,85.610001,84.442337,1.013828,-0.003597,0.006178,3782.129883,36.931313,-14.000000,155.142853,-40.000000,70.216301,-13.000000,-129.500000
2024/10/11,244.039993,0.359695,0.324168,0.195992,0.120144,1.000000,1.900000,85.881432,84.572670,1.015475,0.011020,0.005868,3763.360107,36.363277,-10.000000,142.142853,-43.000000,72.045898,,-107.400002
2024/10/12,162.949997,0.422952,0.224363,0.352685,0.000000,1.000000,0.000000,86.152855,84.703003,1.017117,0.000000,0.005323,3785.169922,36.568222,0.000000,129.142853,-30.000000,72.045898,8.000000,-107.400002
2024/10/13,345.320007,0.191735,0.227818,0.260049,0.320398,1.000000,0.000000,86.424286,84.823669,1.018870,0.000000,0.004730,3785.169922,36.568222,0.000000,116.142860,-30.000000,72.045898,8.000000,-107.400002
2024/10/14,227.589996,0.228569,0.594139,0.177292,0.000000,1.000000,0.000000,86.695717,84.944336,1.020618,0.008269,0.004935,3788.699951,36.309414,18.000000,105.714287,-31.000000,59.900101,8.000000,-107.400002
2024/10/15,218.669998,0.339690,0.155943,0.081950,0.422417,1.000000,0.000000,86.967140,85.065002,1.022361,-0.009320,0.005308,3771.959961,36.484100,-24.000000,98.571426,-21.000000,57.714600,8.000000,-107.400002
2024/10/16,209.279999,0.352590,0.426367,0.221044,0.000000,1.000000,0.000000,87.238571,85.185669,1.024099,-0.005174,0.005112,3747.149902,36.434044,-34.000000,89.428574,-24.000000,60.823399,8.000000,-107.400002
2024/10/17,139.410004,0.523205,0.144107,0.332688,0.000000,1.000000,0.000000,87.510002,85.306335,1.025832,-0.023735,0.006853,3682.300049,36.667377,-89.000000,69.571426,-28.000000,63.618999,8.000000,-107.400002
2024/10/18,202.830002,0.274713,0.275945,0.254745,0.194596,1.000000,0.480000,87.578575,85.443001,1.024994,0.009299,0.006940,3639.290039,35.926006,32.000000,55.714287,-32.000000,67.755501,-8.000000,108.599998
2024/10/19,245.119995,0.287533,0.220667,0.139564,0.352236,1.000000,0.000000,87.647141,85.579666,1.024158,0.000000,0.006776,3639.290039,35.926006,0.000000,41.857143,-32.000000,67.755501,-8.000000,108.599998
2024/10/20,108.110001,0.452965,0.163167,0.383868,0.000000,1.000000,0.000000,87.715714,85.710670,1.023393,0.000000,0.006744,3639.290039,35.926006,0.000000,28.000000,-32.000000,67.755501,-8.000000,108.599998
2024/10/21,188.419998,0.591445,0.314882,0.093674,0.000000,1.000000,0.000000,87.784286,85.841667,1.022630,0.000096,0.006744,3637.050049,35.901161,3.000000,12.000000,-18.000000,55.712299,-8.000000,108.599998
2024/10/22,142.500000,0.125825,0.586175,0.288000,0.000000,1.000000,0.000000,87.852859,85.972664,1.021870,-0.005086,0.006819,3611.250000,35.830730,-13.000000,-2.428571,-44.000000,53.531101,-8.000000,108.599998
2024/10/23,218.720001,0.239713,0.340070,0.274643,0.145574,1.000000,0.000000,87.921425,86.103668,1.021111,-0.004726,0.006766,3596.070068,35.849018,-5.000000,-12.714286,-42.000000,57.314400,-8.000000,108.599998
2024/10/24,248.179993,0.152228,0.220405,0.216818,0.410549,1.000000,0.000000,87.989998,86.234665,1.020355,0.002035,0.006267,3577.810059,35.601643,21.000000,-7.285714,-66.000000,61.144299,-8.000000,108.599998
2024/10/25,232.440002,0.232748,0.454268,0.174411,0.138573,1.000000,0.490000,88.059998,86.382004,1.019425,0.003385,0.006270,3593.459961,35.635757,20.000000,-3.571429,-52.000000,60.937099,-5.000000,-15.700000
2024/10/26,283.739990,0.325263,0.128216,0.129168,0.417354,1.000000,0.000000,88.129997,86.529335,1.018499,0.000000,0.006226,3593.459961,35.635757,0.000000,0.142857,-52.000000,60.937099,-5.000000,-15.700000
2024/10/27,163.990005,0.311848,0.474297,0.213855,0.000000,1.000000,0.000000,88.199997,86.663666,1.017727,0.000000,0.006193,3593.459961,35.635757,0.000000,3.857143,-52.000000,60.937099,-5.000000,-15.700000
2024/10/28,268.850006,0.212349,0.272978,0.168533,0.346141,1.000000,0.000000,88.269997,86.797997,1.016959,0.003373,0.006236,3661.300049,36.170990,53.000000,14.714286,-40.000000,55.196800,-5.000000,-15.700000
2024/10/29,213.800003,0.420720,0.256221,0.000000,0.323059,1.000000,0.000000,88.339996,86.932335,1.016193,-0.000288,0.006235,3646.850098,36.042278,-16.000000,25.142857,-30.000000,55.441700,-5.000000,-15.700000
2024/10/30,183.360001,0.475458,0.426483,0.098058,0.000000,1.000000,0.000000,88.410004,87.066666,1.015429,0.000096,0.006189,3642.020020,35.992504,2.000000,36.571430,-32.000000,61.451199,-5.000000,-15.700000
2024/10/31,180.759995,0.389633,0.090949,0.143837,0.375581,1.000000,0.000000,88.480003,87.200996,1.014667,0.000000,0.006189,3636.389893,35.938412,4.000000,45.571430,-36.000000,67.374702,-5.000000,-15.700000
2024/11/1,205.619995,0.429141,0.389991,0.180868,0.000000,1.000000,-0.080000,88.468575,87.332664,1.013007,-0.016526,0.006887,3618.360107,36.349354,-9.000000,50.428570,-55.000000,67.147598,6.000000,144.899994
2024/11/2,154.160004,0.298651,0.554229,0.147120,0.000000,1.000000,0.000000,88.457146,87.464333,1.011351,0.000000,0.006887,3618.360107,36.349354,0.000000,55.285713,-55.000000,67.147598,6.000000,144.899994
2024/11/3,205.339996,0.384046,0.266923,0.212574,0.136457,1.000000,0.000000,88.445717,87.557335,1.010146,0.000000,0.006887,3618.360107,36.349354,0.000000,60.142857,-55.000000,67.147598,6.000000,144.899994
2024/11/4,245.699997,0.360358,0.143468,0.176150,0.320024,1.000000,0.000000,88.434288,87.650330,1.008944,0.016510,0.007649,3603.669922,35.634022,5.000000,58.142857,-50.000000,61.965099,6.000000,144.899994
2024/11/5,255.889999,0.277268,0.320372,0.289968,0.112392,1.000000,0.000000,88.422859,87.743332,1.007744,0.013647,0.008104,3622.879883,35.349861,11.000000,60.000000,-37.000000,59.892399,6.000000,144.899994
2024/11/6,127.489998,0.273198,0.565535,0.161268,0.000000,1.000000,0.000000,88.411430,87.836334,1.006547,-0.012421,0.008436,3612.750000,35.684620,-17.000000,59.142857,-28.000000,57.658600,6.000000,144.899994
2024/11/7,230.490005,0.412599,0.422838,0.077227,0.087336,1.000000,0.000000,88.400002,87.929337,1.005353,0.000000,0.008285,3618.100098,35.735985,7.000000,58.714287,-42.000000,60.661400,6.000000,144.899994
2024/11/8,192.550003,0.364581,0.195897,0.439522,0.000000,1.000000,-0.530000,88.324287,88.004669,1.003632,-0.008065,0.008258,3617.060059,36.008324,-6.000000,58.714287,-28.000000,62.780701,2.000000,53.799999
2024/11/9,211.490005,0.358362,0.273583,0.181994,0.186061,1.000000,0.000000,88.248573,88.080002,1.001914,0.000000,0.008241,3617.060059,36.008324,0.000000,58.714287,-28.000000,62.780701,2.000000,53.799999
2024/11/10,220.149994,0.387236,0.532909,0.079855,0.000000,1.000000,0.000000,88.172859,88.092003,1.000918,0.000000,0.007946,3617.060059,36.008324,0.000000,58.714287,-28.000000,62.780701,2.000000,53.799999
2024/11/11,183.389999,0.279405,0.300671,0.245542,0.174382,1.000000,0.000000,88.097145,88.103996,0.999922,-0.014905,0.008340,3584.500000,36.218117,6.000000,58.857143,-72.000000,62.698700,2.000000,53.799999
2024/11/12,137.139999,0.280225,0.381508,0.338267,0.000000,1.000000,0.000000,88.021431,88.115997,0.998927,-0.000197,0.008339,3572.030029,36.102497,-9.000000,56.142857,-73.000000,63.682301,2.000000,53.799999
2024/11/13,275.450012,0.200762,0.286223,0.229624,0.283391,1.000000,0.000000,87.945717,88.127998,0.997932,0.001081,0.008151,3576.639893,36.109844,19.000000,58.571430,-83.000000,63.857201,2.000000,53.799999
2024/11/14,246.309998,0.306930,0.319151,0.243230,0.130689,1.000000,0.000000,87.870003,88.139999,0.996937,-0.012663,0.008281,3566.280029,36.457150,-9.000000,58.714287,-82.000000,62.582298,2.000000,53.799999
2024/11/15,203.759995,0.274293,0.271250,0.354289,0.100167,1.000000,0.710000,87.971428,88.175667,0.997684,-0.008153,0.008340,3537.189941,36.456997,-20.000000,56.857143,-102.000000,62.413300,0.000000,-221.399994
2024/11/16,196.309998,0.362895,0.179920,0.293719,0.163466,1.000000,0.000000,88.072861,88.211334,0.998430,0.000000,0.007253,3537.189941,36.456997,0.000000,55.000000,-102.000000,62.413300,0.000000,-221.399994
2024/11/17,263.940002,0.205615,0.210768,0.195688,0.387929,1.000000,0.000000,88.174286,88.231003,0.999357,0.000000,0.006987,3537.189941,36.456997,0.000000,53.142857,-102.000000,62.413300,0.000000,-221.399994
2024/11/18,184.110001,0.313237,0.209440,0.363913,0.113410,1.000000,0.000000,88.275711,88.250664,1.000284,0.013031,0.007467,3526.879883,35.898872,24.000000,53.857143,-81.000000,61.853100,0.000000,-221.399994
2024/11/19,279.179993,0.323483,0.226521,0.165986,0.284010,1.000000,0.000000,88.377144,88.270332,1.001210,0.007817,0.007637,3539.860107,35.755623,7.000000,56.857143,-75.000000,58.114300,0.000000,-221.399994
2024/11/20,140.059998,0.375982,0.147580,0.299015,0.177424,1.000000,0.000000,88.478569,88.290001,1.002136,-0.000491,0.007636,3548.649902,35.859035,-17.000000,54.714287,-58.000000,56.399700,0.000000,-221.399994
2024/11/21,207.710007,0.167204,0.482307,0.194935,0.155553,1.000000,0.000000,88.580002,88.309669,1.003061,0.003733,0.007633,3550.320068,35.745743,8.000000,55.000000,-72.000000,55.903599,0.000000,-221.399994
2024/11/22,155.460007,0.463849,0.233372,0.114113,0.188666,1.000000,-0.050000,88.572861,88.327667,1.002776,-0.004600,0.007631,3536.530029,35.770721,-17.000000,55.714287,-62.000000,58.299400,-1.000000,34.700001
2024/11/23,189.949997,0.360411,0.311187,0.201579,0.126823,1.000000,0.000000,88.565712,88.345665,1.002491,0.000000,0.007617,3536.530029,35.770721,0.000000,56.428570,-62.000000,58.299400,-1.000000,34.700001
2024/11/24,176.889999,0.288315,0.409633,0.302052,0.000000,1.000000,0.000000,88.558571,88.347336,1.002391,0.000000,0.007582,3536.530029,35.770721,0.000000,57.142857,-62.000000,58.299400,-1.000000,34.700001
2024/11/25,224.740005,0.315698,0.350004,0.191955,0.142342,1.000000,0.000000,88.551430,88.348999,1.002291,0.005014,0.007651,3536.080078,35.592838,-1.000000,54.285713,-59.000000,62.301399,-1.000000,34.700001
2024/11/26,276.970001,0.321262,0.285374,0.231252,0.162111,1.000000,0.000000,88.544289,88.350670,1.002191,0.000196,0.007652,3538.239990,35.607201,1.000000,50.571430,-46.000000,61.699299,-1.000000,34.700001
2024/11/27,186.130005,0.313114,0.439908,0.246978,0.000000,1.000000,0.000000,88.537140,88.352333,1.002092,0.000000,0.007618,3534.540039,35.571011,-2.000000,49.000000,-50.000000,58.893200,-1.000000,34.700001
2024/11/28,209.009995,0.356921,0.169705,0.269700,0.203674,1.000000,0.000000,88.529999,88.353996,1.001992,0.001467,0.007627,3533.080078,35.506104,-13.000000,44.428570,-42.000000,61.458401,-1.000000,34.700001
2024/11/29,90.699997,0.608931,0.194377,0.000000,0.196692,1.000000,-0.730000,88.425713,88.331337,1.001068,0.000488,0.007629,3545.000000,35.605621,16.000000,44.571430,-51.000000,60.695900,-3.000000,87.199997
2024/11/30,154.529999,0.470524,0.264221,0.265256,0.000000,1.000000,0.000000,88.321426,88.308670,1.000144,0.000000,0.007629,3545.000000,35.605621,0.000000,44.714287,-51.000000,60.695900,-3.000000,87.199997
2024/12/1,230.960007,0.297108,0.237660,0.165267,0.299965,1.000000,0.000000,88.217140,88.288666,0.999190,0.000000,0.007003,3545.000000,35.605621,0.000000,44.857143,-51.000000,60.695900,-3.000000,87.199997
2024/12/2,223.199997,0.312410,0.438396,0.170072,0.079122,1.000000,0.000000,88.112854,88.268669,0.998235,0.028993,0.008773,3556.250000,34.737312,3.000000,45.571430,-43.000000,59.828098,-3.000000,87.199997
2024/12/3,83.300003,0.246218,0.508163,0.245618,0.000000,1.000000,0.000000,88.008568,88.248665,0.997279,0.004743,0.008796,3569.040039,34.698799,-3.000000,45.714287,-51.000000,58.483898,-3.000000,87.199997
2024/12/4,134.770004,0.485197,0.298509,0.216294,0.000000,1.000000,0.000000,87.904289,88.228668,0.996323,0.002172,0.008310,3568.649902,34.622105,-13.000000,44.285713,-53.000000,59.117100,-3.000000,87.199997
2024/12/5,203.570007,0.486663,0.213637,0.186177,0.113524,1.000000,0.000000,87.800003,88.208664,0.995367,-0.013190,0.008313,3558.590088,34.975464,-8.000000,43.571430,-58.000000,63.358398,-3.000000,87.199997
2024/12/6,245.679993,0.295384,0.229078,0.157074,0.318463,1.000000,-0.470000,87.732857,88.172997,0.995008,-0.004965,0.008042,3550.699951,35.069275,6.000000,41.428570,-85.000000,67.546898,2.000000,-106.699997
2024/12/7,215.460007,0.372505,0.430614,0.196881,0.000000,1.000000,0.000000,87.665718,88.137337,0.994649,0.000000,0.008042,3550.699951,35.069275,0.000000,39.285713,-85.000000,67.546898,2.000000,-106.699997
2024/12/8,233.750000,0.482139,0.225754,0.292107,0.000000,1.000000,0.000000,87.598572,88.119331,0.994090,0.000000,0.007895,3550.699951,35.069275,0.000000,37.142857,-85.000000,67.546898,2.000000,-106.699997
2024/12/9,195.679993,0.353179,0.300184,0.196699,0.149939,1.000000,0.000000,87.531425,88.101334,0.993531,0.014105,0.008285,3549.060059,34.579903,-5.000000,33.857143,-72.000000,65.992599,2.000000,-106.699997
2024/12/10,230.949997,0.385971,0.342065,0.271964,0.000000,1.000000,0.000000,87.464287,88.083336,0.992972,0.000662,0.008284,3591.919922,34.962936,23.000000,34.285713,-39.000000,63.364700,2.000000,-106.699997
2024/12/11,249.539993,0.215997,0.217160,0.249860,0.316983,1.000000,0.000000,87.397141,88.065331,0.992413,-0.005862,0.007845,3592.409912,35.167870,9.000000,37.857143,-52.000000,60.908501,2.000000,-106.699997
2024/12/12,238.330002,0.312592,0.159611,0.161163,0.366634,1.000000,0.000000,87.330002,88.047333,0.991853,0.009796,0.007998,3593.750000,34.849014,11.000000,44.142857,-64.000000,62.396301,2.000000,-106.699997
2024/12/13,222.190002,0.426077,0.269544,0.077996,0.226383,1.000000,-0.050000,87.322861,88.027664,0.991993,-0.010455,0.008289,3576.649902,35.043880,-35.000000,44.571430,-57.000000,64.098396,-3.000000,205.699997
2024/12/14,258.359985,0.272062,0.367317,0.291609,0.069012,1.000000,0.000000,87.315712,88.008003,0.992134,0.000000,0.007878,3576.649902,35.043880,0.000000,45.000000,-57.000000,64.098396,-3.000000,205.699997
2024/12/15,213.350006,0.347410,0.193579,0.346754,0.112257,1.000000,0.000000,87.308571,87.964668,0.992541,0.000000,0.007672,3576.649902,35.043880,0.000000,45.428570,-57.000000,64.098396,-3.000000,205.699997
2024/12/16,223.350006,0.382718,0.357018,0.260264,0.000000,1.000000,0.000000,87.301430,87.921333,0.992949,0.005711,0.007698,3567.739990,34.766232,-5.000000,45.857143,-66.000000,64.820099,-3.000000,205.699997
2024/12/17,184.300003,0.491644,0.188063,0.208627,0.111666,1.000000,0.000000,87.294289,87.877998,0.993358,-0.001988,0.007723,3568.590088,34.841537,3.000000,43.428570,-61.000000,65.747398,-3.000000,205.699997
2024/12/18,201.729996,0.457840,0.186289,0.209091,0.146780,1.000000,0.000000,87.287140,87.834663,0.993766,-0.007302,0.007602,3560.790039,35.015953,0.000000,39.714287,-61.000000,62.987900,-3.000000,205.699997
2024/12/19,251.100006,0.406253,0.294146,0.182636,0.116965,1.000000,0.000000,87.279999,87.791336,0.994176,-0.004108,0.007556,3542.060059,34.976593,-13.000000,32.571430,-72.000000,68.147697,-3.000000,205.699997
2024/12/20,227.419998,0.310351,0.334887,0.090273,0.264489,1.000000,-1.150000,87.115715,87.709663,0.993228,-0.004412,0.007613,3535.639893,35.065323,-2.000000,30.142857,-76.000000,69.466003,-8.000000,-176.100006
2024/12/21,148.229996,0.495379,0.119072,0.119949,0.265601,1.000000,0.000000,86.951431,87.627998,0.992279,0.000000,0.007592,3535.639893,35.065323,0.000000,27.714285,-76.000000,69.466003,-8.000000,-176.100006
2024/12/22,210.529999,0.345556,0.466394,0.000000,0.188049,1.000000,0.000000,86.787140,87.547997,0.991309,0.000000,0.007530,3535.639893,35.065323,0.000000,25.285715,-76.000000,69.466003,-8.000000,-176.100006
2024/12/23,213.119995,0.340559,0.321744,0.192051,0.145646,1.000000,0.000000,86.622856,87.468002,0.990338,0.001542,0.007531,3540.209961,35.056854,2.000000,23.857143,-73.000000,63.352501,-8.000000,-176.100006
2024/12/24,251.470001,0.313159,0.285760,0.250408,0.150674,1.000000,0.000000,86.458572,87.388000,0.989364,-0.001251,0.007538,3541.409912,35.111057,1.000000,22.142857,-80.000000,60.261002,-8.000000,-176.100006
2024/12/25,247.970001,0.303464,0.525467,0.171069,0.000000,1.000000,0.000000,86.294289,87.307999,0.988389,0.000000,0.007495,3544.010010,35.136101,-4.000000,19.857143,-75.000000,59.299099,-8.000000,-176.100006
2024/12/26,173.119995,0.390365,0.343172,0.147759,0.118704,1.000000,0.000000,86.129997,87.227997,0.987412,-0.000289,0.007496,3546.679932,35.171692,2.000000,19.714285,-73.000000,62.285301,-8.000000,-176.100006
2024/12/27,156.240005,0.455645,0.400218,0.144137,0.000000,1.000000,-0.580000,86.047142,87.128670,0.987587,-0.002794,0.007521,3535.750000,35.161835,-4.000000,19.285715,-82.000000,63.704700,9.000000,
2024/12/28,224.100006,0.307943,0.250781,0.190361,0.250915,1.000000,0.000000,85.964287,87.029335,0.987762,0.000000,0.007518,3535.750000,35.161835,0.000000,18.857143,-82.000000,63.704700,9.000000,423.100006
2024/12/29,241.449997,0.371961,0.310748,0.084945,0.232346,1.000000,0.000000,85.881432,86.954330,0.987661,0.000000,0.007519,3535.750000,35.161835,0.000000,18.428572,-82.000000,63.704700,9.000000,423.100006
2024/12/30,223.279999,0.349830,0.354935,0.151200,0.144034,1.000000,0.000000,85.798569,86.879333,0.987560,0.001836,0.007523,3536.389893,35.105412,22.000000,20.857143,-70.000000,65.069603,9.000000,423.100006
2024/12/31,198.699997,0.356014,0.177504,0.119930,0.346553,1.000000,0.000000,85.715714,86.804337,0.987459,-0.000772,0.007526,3535.020020,35.118523,-17.000000,20.714285,-51.000000,62.226799,9.000000,423.100006
2025/1/1,252.389999,0.219898,0.177305,0.224494,0.378303,1.000000,0.000000,85.632858,86.729332,0.987357,0.000000,0.005244,3535.020020,35.118523,0.000000,21.142857,-51.000000,62.226799,9.000000,423.100006
2025/1/2,180.820007,0.494636,0.307599,0.197766,0.000000,1.000000,0.000000,85.550003,86.654335,0.987256,-0.021523,0.006394,3535.270020,35.871475,6.000000,22.142857,-46.000000,56.891701,9.000000,423.100006
2025/1/3,167.080002,0.317692,0.454932,0.227376,0.000000,1.000000,-1.000000,85.407143,86.545998,0.986841,-0.025153,0.007680,3521.260010,36.629463,-15.000000,21.571428,-52.000000,55.968102,5.000000,
2025/1/4,168.149994,0.211775,0.456081,0.332144,0.000000,1.000000,0.000000,85.264282,86.437668,0.986425,0.000000,0.007410,3521.260010,36.629463,0.000000,21.000000,-52.000000,55.968102,5.000000,-236.699997
2025/1/5,195.490005,0.274234,0.523352,0.000000,0.202414,1.000000,0.000000,85.121429,86.345001,0.985829,0.000000,0.007395,3521.260010,36.629463,0.000000,20.428572,-52.000000,55.968102,5.000000,-236.699997
2025/1/6,150.990005,0.119015,0.358302,0.522684,0.000000,1.000000,0.000000,84.978569,86.252335,0.985232,-0.015380,0.007793,3507.449951,37.044086,-11.000000,15.142858,-37.000000,61.585999,5.000000,-236.699997
2025/1/7,299.850006,0.362915,0.238219,0.196365,0.202501,1.000000,0.000000,84.835716,86.159668,0.984634,0.001130,0.007807,3490.750000,36.831966,-13.000000,10.428572,-41.000000,62.324699,5.000000,-236.699997
2025/1/8,153.050003,0.377850,0.369618,0.252532,0.000000,1.000000,0.000000,84.692856,86.067001,0.984034,-0.000616,0.007183,3472.699951,36.668652,-17.000000,3.285714,-44.000000,61.211300,5.000000,-236.699997
2025/1/9,261.209991,0.216148,0.402665,0.229471,0.151717,1.000000,0.000000,84.550003,85.974335,0.983433,0.004725,0.007286,3455.729980,36.327438,-5.000000,-5.428571,-32.000000,62.024399,5.000000,-236.699997
2025/1/10,198.240005,0.211310,0.500656,0.088579,0.199455,1.000000,-0.310000,84.505714,85.871330,0.984097,0.000818,0.007284,3450.899902,36.249233,-12.000000,-13.714286,-11.000000,62.063400,-3.000000,-160.500000
2025/1/11,182.080002,0.506536,0.187720,0.196177,0.109567,1.000000,0.000000,84.461426,85.768333,0.984762,0.000000,0.006932,3450.899902,36.249233,0.000000,-22.000000,-11.000000,62.063400,-3.000000,-160.500000
2025/1/12,222.210007,0.321768,0.250574,0.250619,0.177040,1.000000,0.000000,84.417145,85.667000,0.985410,0.000000,0.006789,3450.899902,36.249233,0.000000,-30.285715,-11.000000,62.063400,-3.000000,-160.500000
2025/1/13,175.830002,0.300631,0.340329,0.247341,0.111699,1.000000,0.000000,84.372856,85.565666,0.986060,0.010419,0.007168,3462.550049,36.003540,14.000000,-35.000000,5.000000,53.393501,-3.000000,-160.500000
2025/1/14,254.740005,0.327196,0.328021,0.250765,0.094017,1.000000,0.000000,84.328575,85.464333,0.986711,0.009402,0.007457,3475.919922,35.811417,21.000000,-34.857143,5.000000,50.024700,-3.000000,-160.500000
2025/1/15,153.630005,0.250407,0.497234,0.252360,0.000000,1.000000,0.000000,84.284286,85.362999,0.987363,0.001202,0.007348,3484.070068,35.851154,0.000000,-32.285713,6.000000,47.769798,-3.000000,-160.500000
2025/1/16,154.020004,0.479873,0.245812,0.120634,0.153681,1.000000,0.000000,84.239998,85.261665,0.988017,0.010503,0.007684,3489.699951,35.544643,9.000000,-27.714285,11.000000,46.216801,-3.000000,-160.500000
2025/1/17,208.660004,0.171811,0.358430,0.280408,0.189351,1.000000,0.040000,84.245712,85.161667,0.989245,0.005444,0.007699,3505.649902,35.514622,16.000000,-19.142857,16.000000,44.210201,-5.000000,
2025/1/18,110.379997,0.000000,0.464577,0.178565,0.356858,1.000000,0.000000,84.251427,85.061668,0.990475,0.000000,0.007678,3505.649902,35.514622,0.000000,-10.571428,16.000000,44.210201,-5.000000,-489.600006
2025/1/19,0.000000,,,,,1.000000,0.000000,84.257141,85.000000,0.991260,0.000000,0.007649,3505.649902,35.514622,0.000000,-2.000000,16.000000,44.210201,-5.000000,-489.600006
2025/1/20,0.000000,,,,,1.000000,0.000000,84.262856,84.938332,0.992047,-0.000394,0.007648,3513.229980,35.602875,9.000000,5.857143,14.000000,42.835400,-5.000000,-489.600006
2025/1/21,163.119995,0.000000,0.400932,0.212849,0.386219,1.000000,0.000000,84.268570,84.876663,0.992836,0.002561,0.007671,3512.169922,35.504078,9.000000,12.000000,10.000000,38.141300,-5.000000,-489.600006
2025/1/22,221.850006,0.000000,0.403876,0.158215,0.437909,1.000000,0.000000,84.274284,84.815002,0.993625,-0.003635,0.007679,3509.189941,35.600571,4.000000,18.714285,0.000000,35.092201,-5.000000,-489.600006
2025/1/23,77.410004,0.080610,0.696292,0.223098,0.000000,1.000000,0.000000,84.279999,84.753334,0.994415,0.000197,0.007680,3510.209961,35.603806,-5.000000,23.428572,6.000000,33.572800,-5.000000,-489.600006
2025/1/24,181.710007,0.245006,0.383963,0.206703,0.164328,1.000000,0.360000,84.331429,84.703667,0.995605,0.001479,0.007690,3510.010010,35.550743,3.000000,26.285715,5.000000,30.685900,5.000000,
2025/1/25,347.929993,0.274366,0.168051,0.180324,0.377260,1.000000,0.000000,84.382858,84.653999,0.996797,0.000000,0.007691,3510.010010,35.550743,0.000000,29.142857,5.000000,30.685900,5.000000,-16.799999
2025/1/26,187.580002,0.380744,0.402815,0.216441,0.000000,1.000000,0.000000,84.434288,84.623665,0.997762,0.000000,0.007681,3510.110107,35.551727,0.000000,32.000000,6.000000,30.685900,5.000000,-16.799999
2025/1/27,225.070007,0.359977,0.395344,0.090905,0.153774,1.000000,0.000000,84.485718,84.593330,0.998728,-0.000492,0.007680,3510.199951,35.569626,0.000000,33.571430,15.000000,17.313074,5.000000,-16.799999
2025/1/28,188.050003,0.389311,0.310662,0.300027,0.000000,1.000000,0.000000,84.537140,84.563004,0.999694,-0.000394,0.007680,3510.239990,35.583645,0.000000,33.857143,15.000000,17.313074,5.000000,-16.799999
2025/1/29,243.009995,0.220238,0.303403,0.259907,0.216452,1.000000,0.000000,84.588570,84.532669,1.000661,0.000493,0.007669,3510.189941,35.566124,0.000000,33.571430,15.000000,17.313074,5.000000,-16.799999
2025/1/30,195.479996,0.369501,0.285349,0.208870,0.136280,1.000000,0.000000,84.639999,84.502335,1.001629,0.000492,0.007672,3510.139893,35.548622,0.000000,34.000000,15.000000,17.313074,5.000000,-16.799999
2025/1/31,168.850006,0.526858,0.370329,0.102813,0.000000,1.000000,0.000000,84.639999,84.472000,1.001989,-0.000098,0.007671,3510.149902,35.552120,0.000000,34.000000,15.000000,17.313074,-5.000000,
2025/2/1,203.750000,0.361767,0.271264,0.100908,0.266061,1.000000,0.000000,84.639999,84.441666,1.002349,0.000000,0.006578,3510.149902,35.552120,0.000000,34.000000,15.000000,17.313074,-5.000000,735.000000
2025/2/2,182.940002,0.440308,0.323603,0.236088,0.000000,1.000000,0.000000,84.639999,84.444664,1.002313,0.000000,0.004536,3510.149902,35.552120,0.000000,34.000000,15.000000,17.313074,-5.000000,735.000000
2025/2/3,154.479996,0.459283,0.267543,0.273175,0.000000,1.000000,0.000000,84.639999,84.447670,1.002277,0.031401,0.007172,3506.959961,34.469746,0.000000,34.000000,15.000000,17.313074,-5.000000,735.000000
2025/2/4,196.779999,0.000000,0.496341,0.114646,0.389013,1.000000,0.000000,84.639999,84.450668,1.002242,0.007349,0.007227,3506.189941,34.218285,0.000000,34.000000,15.000000,17.313074,-5.000000,735.000000
